residual_subdivisions,start_index,start,body_relative_eps,body_absolute_radius,edge_relative_eps,edge_absolute_radius,edge_factor_rows_norm,body_through_edge_term,edge_on_body_term,cross_term,active_difference_radius,propagated_center_separation,archived_center_separation,center_relative_discrepancy,endpoint_separation_lower,endpoint_pass
8,63,666.9395933159997,0.031912320017303306,0.06569301016303464,2.5917012608905633e-06,2.6180554224771267e-06,0.025266559931850886,0.0016598363783880041,5.389390097082367e-06,1.7198794147617785e-07,0.001665397756426563,0.011074371009264044,0.011074371009185263,3.2317276034479754e-10,0.00940897325283748,True
8,64,667.0922981771108,0.03158836043739023,0.06505385811328368,2.5966677532058225e-06,2.6230716654849653e-06,0.02526609851680107,0.0016436571879882244,5.402019274968475e-06,1.7064093194743368e-07,0.0016492298481951403,0.011053335760521185,0.011053335760471619,3.2320142075555365e-10,0.009404105912326042,True
8,65,667.245003038222,0.03185910570788572,0.06557228574703687,2.5980901175066487e-06,2.62450680317512e-06,0.02526597727689176,0.0016567478816784872,5.401749553825189e-06,1.7209491004284126e-07,0.0016623217261423555,0.011073727132425453,0.011073727132321388,3.22831702307771e-10,0.009411405406283095,True
8,66,667.397707899333,0.03195378644890653,0.0657794339896755,2.5891826238940648e-06,2.615511224788899e-06,0.025266564246886634,0.0016620202950239748,5.384239775006201e-06,1.7204684796025672e-07,0.0016675765816469416,0.011073839774383611,0.011073839774424325,3.2254528543743836e-10,0.009406263192736668,True
8,67,667.5504127604441,0.031627816621844475,0.0651348357721222,2.593391610713078e-06,2.6197621421589415e-06,0.025266082248110732,0.001645702117835625,5.3951804176609144e-06,1.7063777689154572e-07,0.0016512679360301775,0.011053293694417956,0.011053293694195953,3.241392583499436e-10,0.009402025758387776,True
8,68,667.7031176215553,0.031818576418164685,0.06548809655040498,2.601411383967559e-06,2.6278618574893143e-06,0.025265989578985088,0.0016546215649901018,5.4085911570242795e-06,1.720936710443868e-07,0.0016602022498181707,0.011074306906300728,0.011074306906406373,3.234839435130099e-10,0.009414104656482555,True
8,69,667.8558224826663,0.03199532468706536,0.0658660255426491,2.5923038701670794e-06,2.6186642577812526e-06,0.025266567587371825,0.0016642083860849027,5.390819083025918e-06,1.7248100689064227e-07,0.0016697716861748195,0.011073287611241898,0.011073287611155452,3.231040516982001e-10,0.009403515925067078,True
8,70,668.0085273437775,0.03166732837682272,0.06521587683674346,2.590083722853821e-06,2.6164205501211743e-06,0.025266066087985702,0.0016477486541430963,5.388271417133898e-06,1.7063216034982708e-07,0.0016533075577205801,0.011053277005578,0.01105327700552032,3.232824882775667e-10,0.009399969447857419,True
8,71,668.1612322048886,0.03177798744953251,0.06540382138932978,2.5998730069328166e-06,2.6263078615881485e-06,0.02526600274158338,0.0016524931305328362,5.405331931907186e-06,1.7177057029270392e-07,0.0016580702330350361,0.011074868518854804,0.011074868518792734,3.2289225085646457e-10,0.009416798285819766,True
8,72,668.3139370659997,0.03203693354692425,0.06595277989997421,2.595522769921485e-06,2.6219159357805787e-06,0.025266570372650957,0.0016664005546146582,5.39760287530306e-06,1.7292264462877145e-07,0.0016719710801345903,0.011072720958232384,0.011072720958034602,3.23675095140931e-10,0.00940074987809779,True
8,73,668.4666419271108,0.03170689052330274,0.06529697088873183,2.5892679741673945e-06,2.6155964375051748e-06,0.025266050218834848,0.0016497965456124958,5.386542849760839e-06,1.7079052443644612e-07,0.0016553538789866931,0.011053294386510187,0.01105329438694533,3.259114065052174e-10,0.009397940507523492,True
