Q,lag_rotations,continuity_signed,continuity_line_absolute,continuity_line_std
550.0,0.4222222222222222,0.8991691386117883,0.8991691386117883,0.028259431193678745
550.0,0.42777777777777776,0.9302907236216172,0.9302907236216172,0.019865810662546373
550.0,0.43333333333333335,0.9558769396362752,0.9558769396362752,0.012745660234585093
550.0,0.4388888888888889,0.9757517325675792,0.9757517325675792,0.00707785412322727
550.0,0.4444444444444444,0.9897769390897108,0.9897769390897108,0.0030058984401712206
550.0,0.45,0.9978542992244883,0.9978542992244883,0.0006335578025135454
550.0,0.45555555555555555,0.9999269393920472,0.9999269393920472,2.1610131966829935e-05
550.0,0.46111111111111114,0.9959802633403972,0.9959802633403972,0.0011859028882030705
550.0,0.4666666666666667,0.9860421892767998,0.9860421892767998,0.004096848261732254
550.0,0.4722222222222222,0.9701827236172289,0.9701827236172289,0.008680350126199518
550.0,0.4777777777777778,0.948512890201513,0.948512890201513,0.014820105662629502
550.0,0.48333333333333334,0.9211830730597517,0.9211830730597517,0.022361173243713096
550.0,0.4888888888888889,0.888380841391251,0.888380841391251,0.031114640268771837
550.0,0.49444444444444446,0.8503283493787804,0.8503283493787804,0.040863176023165526
550.0,0.5,0.8072794240055662,0.8072794240055662,0.05136723226080832
550.0,0.5055555555555555,0.7595164533507128,0.7595164533507128,0.06237163948386344
550.0,0.5111111111111111,0.7073471752362827,0.7073471752362827,0.07361235652055641
550.0,0.5166666666666667,0.651101468326832,0.651101468326832,0.0848231649323995
550.0,0.5222222222222223,0.5911282684288099,0.5911282684288099,0.09574204195228102
550.0,0.5277777777777778,0.5277926667836682,0.5277926667836682,0.10611708832632244
550.0,0.5333333333333333,0.46147321646885714,0.46147321646885714,0.1157119456230944
550.0,0.5388888888888889,0.3925594995852857,0.3925594995852857,0.1243106021024572
550.0,0.5444444444444444,0.32144996975284845,0.32144996975284845,0.13172156456700437
550.0,0.55,0.248550056410138,0.248550056410138,0.1377813733491112
550.0,0.5555555555555556,0.17427049480091947,0.1815829178967082,0.13290316131790356
550.0,0.5611111111111111,0.09902589549060542,0.1472260835117053,0.09620928775321462
550.0,0.5666666666666667,0.023233463737027595,0.13316774947961513,0.0657578018305457
550.0,0.5722222222222222,-0.05268811451708619,0.1364830796122802,0.07462755244128028
550.0,0.5777777777777777,-0.12831974649585717,0.15776038655154795,0.11143330549220158
550.0,0.5833333333333334,-0.20324300566616546,0.2032904547608332,0.14066670289173494
550.0,0.5888888888888889,-0.27704123954235554,0.27704123954235554,0.13556057998624033
550.0,0.5944444444444444,-0.3493007665854093,0.3493007665854093,0.12895144630142535
550.0,0.6,-0.419612246941321,0.419612246941321,0.12105302582829187
550.0,0.6055555555555555,-0.48757226531013703,0.48757226531013703,0.11204022396803251
550.0,0.6111111111111112,-0.5527850937231217,0.5527850937231217,0.10211458436381309
550.0,0.6166666666666667,-0.6148647285771753,0.6148647285771753,0.09150049204439681
550.0,0.6222222222222222,-0.6734371908250049,0.6734371908250049,0.08044074381586257
550.0,0.6277777777777778,-0.7281430880341662,0.7281430880341662,0.06919151350468618
550.0,0.6333333333333333,-0.7786404070131562,0.7786404070131562,0.058016747700466116
550.0,0.6388888888888888,-0.8246075006822237,0.8246075006822237,0.047182078386002184
550.0,0.6444444444444445,-0.8657462156057636,0.8657462156057636,0.03694836985339866
550.0,0.65,-0.9017850747867617,0.9017850747867617,0.027565067012877722
550.0,0.6555555555555556,-0.9324824152466108,0.9324824152466108,0.01926353352483591
550.0,0.6611111111111111,-0.9576294212384541,0.9576294212384541,0.012250581647854237
550.0,0.6666666666666666,-0.9770529037597364,0.9770529037597364,0.006702498374723666
550.0,0.6722222222222223,-0.9906177428777589,0.9906177428777589,0.002759809302387873
550.0,0.6777777777777778,-0.9982288657204246,0.9982288657204246,0.0005229954945860821
550.0,0.6833333333333333,-0.9998326805084119,0.9998326805084119,4.937543241031054e-05
550.0,0.6888888888888889,-0.995417907313751,0.995417907313751,0.0013512588987769781
550.0,0.6944444444444444,-0.9850157601091439,0.9850157601091439,0.004395604972577422
550.0,0.7,-0.9686994711843137,0.9686994711843137,0.009104960573478323
550.0,0.7055555555555556,-0.9465831870769745,0.9465831870769745,0.015359878599434582
550.0,0.7111111111111111,-0.9188202699288656,0.9188202699288656,0.023002562946551956
550.0,0.7166666666666667,-0.8856010857479322,0.8856010857479322,0.031841638885032525
550.0,0.7222222222222222,-0.8471503624751038,0.8471503624751038,0.04165779973030084
550.0,0.7277777777777777,-0.803724255113079,0.803724255113079,0.05221005280940904
550.0,0.7333333333333333,-0.7556072220957206,0.7556072220957206,0.06324232801935872
550.0,0.7388888888888889,-0.7031088182076765,0.7031088182076765,0.07449021176927786
550.0,0.7444444444444445,-0.6465605089747061,0.6465605089747061,0.08568758331828101
550.0,0.75,-0.5863125957905574,0.5863125957905574,0.09657296821990882
550.0,0.7555555555555555,-0.5227313125945385,0.5227313125945385,0.10689545750320155
550.0,0.7611111111111111,-0.45619615284676457,0.45619615284676457,0.11642009810428958
550.0,0.7666666666666667,-0.3870974357317909,0.3870974357317909,0.12493268857881766
550.0,0.7722222222222223,-0.31583419349535813,0.31583419349535813,0.1322438396760222
550.0,0.7777777777777778,-0.24281230345659569,0.24281230345659569,0.13819241363270518
550.0,0.7833333333333333,-0.16844284218276456,0.17798364855598986,0.13054904645772103
550.0,0.7888888888888889,-0.09314066213556994,0.14547408760786024,0.09319802126846628
550.0,0.7944444444444444,-0.01732314824620338,0.13281358659910478,0.06472010187276696
550.0,0.8,0.058590918038128735,0.137467643762757,0.0769953119145973
550.0,0.8055555555555556,0.13418245929363384,0.16026838715031047,0.11442866622380428
550.0,0.8111111111111111,0.20903314862228378,0.20903314862228378,0.14038652835788498
550.0,0.8166666666666667,0.28272653016926425,0.28272653016926425,0.1350956412576716
550.0,0.8222222222222222,0.35484922190860946,0.35484922190860946,0.12838049318228228
550.0,0.8277777777777777,0.4249922930407076,0.4249922930407076,0.12038865111543365
550.0,0.8333333333333334,0.4927528425778785,0.4927528425778785,0.11129721390118495
550.0,0.8388888888888889,0.5577358045063608,0.5577358045063608,0.10130963144605275
550.0,0.8444444444444444,0.6195560041143203,0.6195560041143203,0.09065188216927833
550.0,0.85,0.677840493510924,0.677840493510924,0.07956799169532237
550.0,0.8555555555555555,0.7322311299225467,0.7322311299225467,0.06831495456132183
550.0,0.8611111111111112,0.7823873724900425,0.7823873724900425,0.05715709291500573
550.0,0.8666666666666667,0.8279892770174812,0.8279892770174812,0.046359913190470704
550.0,0.8722222222222222,0.8687406348224437,0.8687406348224437,0.036183629932939575
550.0,0.8777777777777778,0.9043721612347815,0.9043721612347815,0.02687650260704298
550.0,0.8833333333333333,0.9346446405002822,0.9346446405002822,0.018668183498974707
550.0,0.8888888888888888,0.9593519334738808,0.9593519334738808,0.011763309637241382
550.0,0.8944444444444445,0.9783237383822342,0.9783237383822342,0.006335583607274348
550.0,0.9,0.991427985168705,0.991427985168705,0.002522593125834044
550.0,0.9055555555555556,0.9985727720701972,0.9985727720701972,0.00042158661413380414
550.0,0.9111111111111111,0.9997077713122143,0.9997077713122143,8.641647823909334e-05
550.0,0.9166666666666666,0.9948250127793966,0.9948250127793966,0.0015258443390797553
550.0,0.9222222222222223,0.9839590170153723,0.9839590170153723,0.004703260289966155
550.0,0.9277777777777778,0.9671862634873303,0.9671862634873303,0.009537819395003174
550.0,0.9333333333333333,0.9446240286751039,0.9446240286751039,0.015906944428291655
550.0,0.9388888888888889,0.9164286430876193,0.9164286430876193,0.02365007484614172
550.0,0.9444444444444444,0.8827932418505531,0.8827932418505531,0.03257348430602475
550.0,0.95,0.8439451112401264,0.8439451112401264,0.04245595201153738
550.0,0.9555555555555556,0.8001427409915988,0.8001427409915988,0.053055043843689136
550.0,0.9611111111111111,0.7516726815968762,0.7516726815968762,0.06411375484292937
550.0,0.9666666666666667,0.6988463198646613,0.6988463198646613,0.07536728580343383
550.0,0.9722222222222222,0.6419966970389693,0.6419966970389693,0.08654967138575753
550.0,0.9777777777777777,0.5814754549911542,0.5814754549911542,0.0974000800873326
550.0,0.9833333333333333,0.5176499516083464,0.5176499516083464,0.10766868747209406
550.0,0.9888888888888889,0.4509006098299259,0.4509006098299259,0.11712199754083506
550.0,0.9944444444444445,0.38161853134496093,0.38161853134496093,0.1255475581290603
550.0,1.0,0.31020337809832527,0.31020337809832527,0.1327580293619703
550.0,1.0055555555555555,0.2370614989261789,0.2370614989261789,0.13859458405966774
550.0,1.011111111111111,0.1626043189366958,0.1745665993434622,0.1280436807541207
550.0,1.0166666666666666,0.08724691468750573,0.14383800625441873,0.09022725309727901
550.0,1.0222222222222221,0.011406801850159819,0.13256276650602772,0.06397160879585669
550.0,1.0277777777777777,-0.06449719176037262,0.1385620277647291,0.0795115042607554
550.0,1.0333333333333334,-0.14004600630302255,0.16291617445616544,0.11738211925140557
550.0,1.038888888888889,-0.21482141564266777,0.21482141564266777,0.14002837271466204
550.0,1.0444444444444445,-0.2884071348804947,0.2884071348804947,0.13462198781432808
550.0,1.05,-0.3603900582262065,0.3603900582262065,0.12780170941658772
550.0,1.0555555555555556,-0.43036167738333947,0.43036167738333947,0.11971750213773473
550.0,1.0611111111111111,-0.4979196480671548,0.4979196480671548,0.11054865660892052
550.0,1.0666666666666667,-0.5626696135926191,0.5626696135926191,0.10050053937591909
550.0,1.0722222222222222,-0.6242272809759564,0.6242272809759564,0.08980070171286333
550.0,1.0777777777777777,-0.6822207671129322,0.6822207671129322,0.07869436477396997
550.0,1.0833333333333333,-0.7362931964239796,0.7362931964239796,0.06743929104021064
550.0,1.0888888888888888,-0.7861055269214653,0.7861055269214653,0.05630009947220346
550.0,1.0944444444444446,-0.8313395666438502,0.8313395666438502,0.04554211056174863
550.0,1.1,-0.8717011127985286,0.8717011127985286,0.03542485388947321
550.0,1.1055555555555556,-0.9069231197549795,0.9069231197549795,0.026195402367985735
550.0,1.1111111111111112,-0.9367688475072619,0.9367688475072619,0.018081700482523538
550.0,1.1166666666666667,-0.9610348509575771,0.9610348509575771,0.011286172022599864
550.0,1.1222222222222222,-0.9795537256748511,0.9795537256748511,0.005979856338868852
550.0,1.1277777777777778,-0.9921964755211512,0.9921964755211512,0.002297300691021872
550.0,1.1333333333333333,-0.9988744082644503,0.9988744082644503,0.0003324452069648779
550.0,1.1388888888888888,-0.999540482939682,0.999540482939682,0.00013569117092939289
550.0,1.1444444444444444,-0.9941900410851126,0.9941900410851126,0.0017122930311838822
550.0,1.15,-0.9828608857913911,0.9828608857913911,0.005022183752297395
550.0,1.1555555555555554,-0.9656327130953772,0.9656327130953772,0.00998117274006791
550.0,1.1611111111111112,-0.942625907313412,0.942625907313412,0.01646354997854169
550.0,1.1666666666666667,-0.9139997574489197,0.9139997574489197,0.024305946077765324
550.0,1.1722222222222223,-0.8799501604950655,0.8799501604950655,0.03331225796819753
550.0,1.1777777777777778,-0.8407069356047896,0.8407069356047896,0.04325938688652095
550.0,1.1833333333333333,-0.7965308551403368,0.7965308551403368,0.053903552240981166
550.0,1.1888888888888889,-0.7477104986176284,0.7477104986176284,0.0649869372342202
550.0,1.1944444444444444,-0.6945590420470027,0.6945590420470027,0.07624442219437332
550.0,1.2,-0.6374110856682523,0.6374110856682523,0.08741019206183757
550.0,1.2055555555555555,-0.5766195977156795,0.5766195977156795,0.09822403374314832
550.0,1.211111111111111,-0.5125530444945023,0.5125530444945023,0.10843719030845501
550.0,1.2166666666666666,-0.44559273665029747,0.44559273665029747,0.11781767925812912
550.0,1.2222222222222223,-0.37613048546657174,0.37613048546657174,0.12615490609784621
550.0,1.2277777777777779,-0.30456651461221446,0.30456651461221446,0.13326365364112047
550.0,1.2333333333333334,-0.23130761132529165,0.23130761132529165,0.13898745178745117
550.0,1.238888888888889,-0.15676552740549093,0.17132762511413177,0.12541304747665494
550.0,1.2444444444444445,-0.08135559559704653,0.14231613341616614,0.087322381192042
550.0,1.25,-0.005495497693517741,0.1324139636909007,0.06352965873343748
550.0,1.2555555555555555,0.0703958847783268,0.13976311332627891,0.08215520153419575
550.0,1.261111111111111,0.14589952118588867,0.1657046901689584,0.12027348367015388
550.0,1.2666666666666666,0.22059730813019263,0.22059730813019263,0.13966096312217072
550.0,1.2722222222222221,0.29407317717998116,0.29407317717998116,0.13413980966367964
550.0,1.2777777777777777,0.3659143377387596,0.3659143377387596,0.12721533150504974
550.0,1.2833333333333334,0.4357126866867784,0.4357126866867784,0.11903987614883756
550.0,1.288888888888889,0.5030664155564848,0.5030664155564848,0.10979487146468157
550.0,1.2944444444444445,0.567581848889458,0.567581848889458,0.09968755192406073
550.0,1.3,0.6288755587398865,0.6288755587398865,0.08894701499168656
550.0,1.3055555555555556,0.6865767346420845,0.6865767346420845,0.07781965330356619
550.0,1.3111111111111111,0.7403297829943324,0.7403297829943324,0.06656399236882328
550.0,1.3166666666666667,0.7897971643770568,0.7897971643770568,0.055444943024080755
550.0,1.3222222222222222,0.8346624244754132,0.8346624244754132,0.044727612737993465
550.0,1.3277777777777777,0.8746333421774266,0.8746333421774266,0.03467079082203388
550.0,1.3333333333333333,0.9094451125545898,0.9094451125545898,0.02552027229093993
550.0,1.3388888888888888,0.938863479806872,0.938863479806872,0.017502229537704906
550.0,1.3444444444444446,0.9626877165954447,0.9626877165954447,0.010816862437872292
550.0,1.35,0.9807533279673263,0.9807533279673263,0.005632578067286461
550.0,1.3555555555555556,0.9929343793130617,0.9929343793130617,0.002080930687258377
550.0,1.3611111111111112,0.9991453699855749,0.9991453699855749,0.0002525587388414733
550.0,1.3666666666666667,0.9993425361454675,0.9993425361454675,0.00019436139596455711
550.0,1.3722222222222222,0.9935245370650317,0.9935245370650317,0.0019080217173665886
550.0,1.3777777777777778,0.9817324792143403,0.9817324792143403,0.00534993923116792
550.0,1.3833333333333333,0.964049287129447,0.964049287129447,0.010432580561768403
550.0,1.3888888888888888,0.940598448023003,0.940598448023003,0.017027182516346235
550.0,1.3944444444444444,0.911542182736713,0.911542182736713,0.02496767683709594
550.0,1.4,0.8770791291946554,0.8770791291946554,0.03405565622656925
550.0,1.4055555555555554,0.8374416400347356,0.8374416400347356,0.04406615808363214
550.0,1.4111111111111112,0.7928927882292234,0.7928927882292234,0.05475402434032359
550.0,1.4166666666666667,0.7437231997889223,0.7437231997889223,0.06586060169594558
550.0,1.4222222222222223,0.6902478358117482,0.6902478358117482,0.07712049085282777
550.0,1.4277777777777778,0.6328028342744607,0.6328028342744607,0.08826811677176162
550.0,1.4333333333333333,0.5717424685982802,0.5717424685982802,0.09904398494546722
550.0,1.4388888888888889,0.5074362987927551,0.5074362987927551,0.10920047228000437
550.0,1.4444444444444444,0.4402665633862076,0.4402665633862076,0.11850706299603193
550.0,1.45,0.3706258330819254,0.3706258330819254,0.12675496483268656
550.0,1.4555555555555555,0.2989149186989594,0.2989149186989594,0.13376106606937044
550.0,1.461111111111111,0.22554105656977705,0.22554105656977705,0.13937126433438396
550.0,1.4666666666666666,0.150916308908343,0.16825174566126608,0.12267123546829356
550.0,1.4722222222222223,0.07545621687472265,0.1409054144476409,0.08449125171709586
550.0,1.4777777777777779,-0.0004214183688207488,0.13236794627785914,0.0633978593623117
550.0,1.4833333333333334,-0.07629766337212043,0.14107497497028532,0.08491088517182027
550.0,1.488888888888889,-0.15175351678150956,0.16864754242933747,0.12309038889107883
550.0,1.4944444444444445,-0.22637096689884453,0.22637096689884453,0.13928424146148888
550.0,1.5,-0.29973413214641526,0.29973413214641526,0.1336490299915341
