period,full_local_log_factor,full_cumulative_lambda,full_rolling_lambda,full_x_rms_projection,phase_only_local_log_factor,phase_only_cumulative_lambda,phase_only_rolling_lambda,phase_only_x_rms_projection,kappa_only_local_log_factor,kappa_only_cumulative_lambda,kappa_only_rolling_lambda,kappa_only_x_rms_projection,open_local_log_factor,open_cumulative_lambda,open_rolling_lambda,open_x_rms_projection
353.0,-0.1736402943254593,0.0006834213980721542,0.005820541415524695,0.008413210242032853,0.16503172022361498,-0.0019017077779228998,0.003083706491168911,0.01035067791025582,0.09184221359734364,-0.05648443389436106,-0.0423221360544483,0.010055506331869581,-1.8445618726759792,-1.8848277920575318,-1.8842329253302013,0.09479266879929009
354.0,0.20523406647307746,0.001261248079074994,0.0060047128024229325,0.010312622053966956,-0.045771803976763725,-0.002025634603343354,0.0036852156677928184,0.008222644830379537,-0.0629234183160617,-0.056502623115891284,-0.04529545435837008,0.008201527374265612,-1.88538441564859,-1.8848293644405572,-1.883046620906626,0.08657260357822397
355.0,-0.12923355002234413,0.0008936570985076161,0.007032684984169762,0.007973381853756217,-0.07117942930527914,-0.0022204340250389478,0.003005073780619602,0.009147636387119726,-0.14568243361112565,-0.05675383384968067,-0.0431389226686413,0.008804834445178635,-1.9258457348031897,-1.8849449035120012,-1.883762641163696,0.08314477473535661
356.0,0.039843533907525264,0.0010030668648250815,0.005310433410797245,0.00977605964997561,0.16406042957871816,-0.0017533529475003042,0.0034266743594312727,0.009633269744214107,0.1301408901000288,-0.056228848670046655,-0.043713434819766125,0.009597131942508358,-1.9284788763730423,-1.885067189952622,-1.8857948563370854,0.08793494854137393
357.0,0.0917063620587374,0.00125713771970999,0.006872490728548675,0.00897889457106846,-0.1947047361041812,-0.0022938330123649566,0.0034634727337317485,0.0080437169754649,-0.23836612283207126,-0.05673903711307754,-0.04537698421589056,0.007858187910709987,-1.8834564969300016,-1.8850626782074604,-1.8868913488247956,0.09685457922130555
358.0,-0.17739871017899847,0.0007580990384286814,0.005865739267683913,0.008376013151202932,0.16292746894093177,-0.001832320995735636,0.003079811180987951,0.010344649841495595,0.10401921071759969,-0.056289991728075646,-0.04236409532396701,0.010100316273686762,-1.8402013683020741,-1.8849373672859369,-1.8860120321697393,0.10017048557134832
359.0,0.20438448876643447,0.0013253034666403966,0.0059723904361257876,0.010333947419538515,-0.04270869728680824,-0.001946182768134167,0.003683954372940154,0.00823507808284319,-0.07819344429846942,-0.0563510041307787,-0.045374322346164495,0.008134024798803785,-1.845569820525658,-1.8848277083813119,-1.884169850570487,0.0944978131932407
360.0,-0.12298015136138246,0.0009800105365625554,0.007052638558426566,0.007984337422307534,-0.07448273444761634,-0.002147673189466062,0.003007884157864615,0.009127515736385528,-0.13033875877885048,-0.05655652567146779,-0.04299540917725002,0.008898538877814936,-1.8870616507161249,-1.8848339137766863,-1.8830357551223642,0.08633304533297646
361.0,0.030703572156004253,0.0010623472723504826,0.005302477895292992,0.009726550551004418,0.16599047160206967,-0.0016819165556944946,0.0034217383324589706,0.009654285734643341,0.12166813939111212,-0.05606282853833045,-0.04383006767021502,0.009500343617119477,-1.9267790687531423,-1.8849501053417181,-1.883823276268967,0.08317270896290463
362.0,0.09906095202621389,0.0013330616501235858,0.006847084383864721,0.00903353113228047,-0.19425759665490322,-0.0022138935725431372,0.003470296130429362,0.008036582762012414,-0.24141109446936143,-0.05657484032267031,-0.04527612232663429,0.007888204519130615,-1.9275783469372925,-1.8850678629151865,-1.8858628384788063,0.08823119260797549
363.0,-0.18076919957591636,0.0008314025282887651,0.005912078905030355,0.008340157248399618,0.16077192550803818,-0.0017648968257646764,0.003075955842194672,0.01033818489822958,0.11506107181443977,-0.05610201411843584,-0.0424154801718557,0.010135603526437286,-1.8814750614442213,-1.885057965390473,-1.8868925188096939,0.0971227575792358
364.0,0.2031316025411706,0.0013871723085439349,0.005940307049861116,0.01035226699450843,-0.039635591219212646,-0.0018689371949774456,0.0036825919807980056,0.00824776601407279,-0.09328370419613664,-0.0562041616186493,-0.04544634757531636,0.008072324059357075,-1.839473826161336,-1.8849327342387445,-1.885953685192075,0.10010453531652351
365.0,-0.11652007409640407,0.0010641387567495567,0.007070435763527272,0.007997133062476632,-0.07776076732046985,-0.002076860017239069,0.003010813345979724,0.009107453207812546,-0.11433056820978359,-0.05636341204766611,-0.042862670022999524,0.008993882485385931,-1.8466251260656157,-1.8848277818875854,-1.8841076967815495,0.09419986959259002
366.0,0.02151102014982124,0.0011200045529054905,0.00529616578074219,0.009676213730130945,0.16787866820027744,-0.0016125006505245429,0.0034167818621009703,0.009675173896286785,0.11216851593696864,-0.055902942299074214,-0.04394724745175482,0.00940022113397339,-1.8887366386960571,-1.8848384618242207,-1.883027525112979,0.08610021231953509
367.0,0.1062738276571448,0.0014065272316636358,0.00682091360200926,0.009088790528785817,-0.19375304410370484,-0.0021360443656558243,0.0034770422935680224,0.008029698012426313,-0.2430881948026004,-0.05641298385902932,-0.045162126133421056,0.007924012006100337,-1.9276610538349526,-1.8849551446362391,-1.8838857179541322,0.08321183372034766
368.0,-0.18374649845533944,0.000903394009688084,0.005959415718962609,0.008305677463806088,0.1585657561262577,-0.0016993546904060595,0.003072141093643674,0.010331287638295968,0.12488682832235982,-0.05592032132592772,-0.04247555544510169,0.010160805634062008,-1.9266103601648854,-1.8850683381566973,-1.8859293588042192,0.08853305901453923
369.0,0.20147513270879797,0.001446948857111146,0.005908496799129526,0.01036752231334496,-0.03655318825226246,-0.0017938095239070253,0.0036811292278290083,0.008260706990761825,-0.10811289337043947,-0.056061764610601195,-0.045510837645655576,0.008016610252702934,-1.8794997818023014,-1.8850532472180677,-1.8868909672545584,0.09738260278803329
370.0,-0.10986573352586528,0.001146103769589588,0.007086082951015327,0.008011767630081284,-0.08101246068320093,-0.0020079139864997114,0.0030138607452405374,0.009087453706153256,-0.09778126061658747,-0.05617452000521197,-0.04274183536782221,0.009090313792065655,-1.838816242455549,-1.884928282340331,-1.8858941533756166,0.1000261595577686
371.0,0.01228579853888373,0.001176129901043211,0.005291554807655174,0.009625174970208466,0.16972434271302164,-0.0015450238067166353,0.0034118051561264906,0.009695925385332215,0.10172132441538206,-0.055748924737231934,-0.04406456538309698,0.009297760224035955,-1.8477261533042428,-1.8848280070599104,-1.8840465401544293,0.09389924061825326
372.0,0.11333270838406538,0.0014776260797610124,0.006794025615251399,0.009144565254637698,-0.1931914506401221,-0.0020602023734731015,0.0034837074221056004,0.008023063837741649,-0.2433617945721386,-0.05625326040883114,-0.04503576202947448,0.007965475424599668,-1.8904075907794695,-1.884843005940877,-1.8830219599249347,0.08587437398688455
373.0,-0.1863264123401513,0.0009741299982062877,0.0060075980932292015,0.008272606947278969,0.15630964781323065,-0.0016356183247151826,0.003068367552186127,0.01032396283676175,0.13342685841948052,-0.05574473462108768,-0.04254359678361821,0.010175480371841293,-1.928490153578002,-1.8849600224224776,-1.8839498718278804,0.08326215368009268
374.0,0.1994158485676721,0.0015047228286059289,0.005876994553124268,0.010379667201117559,-0.033462191225787224,-0.0017207161132207227,0.003679566850397256,0.008273899300554013,-0.12259909879161095,-0.055923489605500844,-0.04556707827128328,0.00796703007644896,-1.9255759389191582,-1.8850686211296879,-1.8859943141734192,0.08884013203403977
375.0,-0.10302954964518252,0.0012259647686758263,0.0070995939540119705,0.008028238266468686,-0.08423675548896858,-0.0019407588848893837,0.003017025674075702,0.009067522055577558,-0.08081830766765657,-0.055989875786999925,-0.04263379975716397,0.009187232346667172,-1.8775341446470262,-1.8850485291924008,-1.8868867141996049,0.09763367657039881
376.0,0.003047891338131493,0.0012308103180626766,0.00528870133999087,0.009573557050165372,0.17152682408121278,-0.0014794089301923036,0.003406808379656437,0.00971653132061134,0.09040823985245827,-0.05560051909646945,-0.044181613652145034,0.00919392571543589,-1.8382290279327018,-1.8849240092422421,-1.8858335117760219,0.0999355498641357
377.0,0.12022527335877264,0.0015464454985420133,0.0067664663452527436,0.009200742510764309,-0.19257320704719458,-0.0019862890312984105,0.0034902877440879747,0.008016681323412257,-0.24220754481445367,-0.05609549794452777,-0.04489803217908719,0.008012446550129086,-1.8488712437943584,-1.8848283785646616,-1.8839864564420594,0.09359632697836742
378.0,-0.18850582039253294,0.0010436617263434023,0.006056468379880607,0.008240977170733379,0.15400430829016512,-0.0015736154934109408,0.0030646357992252737,0.010316215482355416,0.1406237517783217,-0.055575076648964675,-0.04261889800420189,0.010179321397170569,-1.892072716939551,-1.8848475434809973,-1.8830190850820316,0.08565579331670933
379.0,0.19695557924586793,0.0015605797145215672,0.005845835933973342,0.0103886680821833,-0.030363303797753607,-0.0016495777316809744,0.0036779054967651546,0.008287341148290607,-0.1366597189155225,-0.05578902029610598,-0.045614339482981145,0.007923695621655619,-1.9292648680769768,-1.8849647395881106,-1.8840156398470271,0.08332366005871872
380.0,-0.09602392948207293,0.001303778374530529,0.007110989426568672,0.008046540293710143,-0.08743260233063983,-0.001875322533257182,0.0030203072691489864,0.00904766299817826,-0.06357220732239735,-0.05580950236722781,-0.042539221459863,0.009283987995215655,-1.9244762471854122,-1.8850687172396827,-1.8860576048453197,0.08915198323975959
381.0,-0.006182695147376099,0.0012841288377276243,0.005287659915112675,0.00952147946662034,0.17328544703575513,-0.0014155829805826091,0.00340179160129499,0.00973698279392619,0.078312422638478,-0.05545747631734406,-0.04429798162932173,0.0090896392687991,-1.8755816085469788,-1.8850438166919328,-1.8868797833992972,0.09787555631811871
382.0,0.12693917568481114,0.001613068750939885,0.006738280438992346,0.009257204314232352,-0.19189871938951156,-0.001914229934532685,0.0034967795190441187,0.008010551534095075,-0.23961328634868476,-0.05593955958967741,-0.04475016973840642,0.00806476288530338,-1.8377124642574179,-1.884919912627968,-1.8857718359194564,0.099832916859605
383.0,-0.19028267387435005,0.0011120354803777703,0.006105863977193923,0.008210818014702324,0.15165046512664798,-0.0015132777281066257,0.003060946386424937,0.01030805075535617,0.1464329802471993,-0.055411171757205155,-0.04270077642143129,0.010172170314948508,-1.8500587192962976,-1.8848288912354572,-1.8839275209447095,0.09329152705633079
384.0,0.19409722353627173,0.0016146010742733273,0.005815057433654125,0.010394504172577411,-0.02725722973265868,-0.0015803192697851466,0.003676145777111006,0.008301030653523955,-0.15021147061258525,-0.055658047535474375,-0.04565188386388437,0.00788668791669852,-1.8937302275631702,-1.8848520717988106,-1.8830189224536553,0.08544472669000405
385.0,-0.08886125076881438,0.0013795988616938787,0.00712029632387629,0.00806666710373449,-0.09059895948133971,-0.0018115365170878856,0.003023704588374454,0.009027881198670725,-0.04617548424490167,-0.05563341750095341,-0.0424585293258299,0.009379881386551138,-1.9299837374608089,-1.8849692969044263,-1.8840829205224339,0.08339633045096302
386.0,-0.01538597063104873,0.0013361647438370327,0.005288482885532654,0.00946905818770898,0.17499955517804291,-0.0013534766940435053,0.003396754918125788,0.009757270877265101,0.06551779292170258,-0.055319554261516475,-0.04441325189260299,0.008985769869052664,-1.9233125871900834,-1.885068631853353,-1.886119134605994,0.08946817203231411
387.0,0.133462048300913,0.0016775752956641023,0.006709511236456825,0.009313827601646946,-0.19116841752781205,-0.0018439545773348972,0.0035031789877552648,0.008004675506653264,-0.2355797529129056,-0.055785342888522646,-0.04459362528040049,0.00812224630434134,-1.873645596909617,-1.8850391149671932,-1.8868702021904085,0.09810783594906221
388.0,-0.19165598839263132,0.0011792929150241658,0.0061556183890349135,0.008182157892697264,0.14924886979056376,-0.001454540081541344,0.0030572998578574455,0.010299474096063355,0.15082334016636004,-0.055252846282711085,-0.042788576377070696,0.010154024480623983,-1.837266707819543,-1.8849159902065036,-1.8857092017986417,0.09971848946924783
389.0,0.19084475734195677,0.0016668648030111392,0.005784696471471526,0.010397167606538435,-0.024144669592737037,-0.0015128694633181968,0.003674288315138374,0.008314965866814057,-0.16317049866886785,-0.05553026955362666,-0.045678977118639705,0.007856060222733238,-1.8512868838378733,-1.884829540061597,-1.8838698084306713,0.09298523661930652
390.0,-0.08155384775444774,0.0014534783605561164,0.007127547299061005,0.008088610041521192,-0.0937347957530546,-0.0017493359409841874,0.003027216607122443,0.009008181223197123,-0.028761736175450175,-0.05546163228855441,-0.04239193629665285,0.009474165969433603,-1.8953783336416916,-1.8848565882502641,-1.883021490130386,0.08524142373860646
391.0,-0.024542008157232464,0.0013869937403060177,0.005291219870742566,0.009416405444962035,0.17666849434708035,-0.0012930243545697002,0.0033916983618668267,0.009777386598671152,0.0521084504677143,-0.05518651698738749,-0.04452699656717733,0.008883126948314423,-1.93064534149876,-1.884973695036066,-1.884151609047052,0.08348012856257794
392.0,0.13978153193517834,0.0017400410316194671,0.006680200913747536,0.009370484463693879,-0.19038274447328732,-0.0017753960895664288,0.003509482468008965,0.007999054252346746,-0.23012099597758617,-0.05563277841338289,-0.04443004399348247,0.008184701417287355,-1.9220864055092919,-1.8850683703178854,-1.8861788110244588,0.08978824597130909
393.0,-0.19262583102953895,0.001245471382608886,0.006205562496145544,0.008155023774059125,0.14680029050132068,-0.0013973409074013216,0.0030536967249516073,0.010290491095055022,0.15377712480201983,-0.055099928786880595,-0.042881671213365544,0.010125039701840567,-1.8717294863695455,-1.8850344291373553,-1.886858001366798,0.09833012729306356
394.0,0.1872032236167002,0.0017174453730507422,0.005754791424736114,0.010396663332002787,-0.021026327261441324,-0.00144716066972122,0.0036723336428346686,0.008329144739971803,-0.17545262445078397,-0.05540539248145904,-0.04569490136673364,0.007831840952940932,-1.836891792572581,-1.8849122397044498,-1.885645685789899,0.09959251398842342
395.0,-0.07411400627188859,0.0015254670144559592,0.007132780018497503,0.008112358280429876,-0.09683909030497018,-0.0016886592257598248,0.003030842117842392,0.008988567564605681,-0.011464700774662497,-0.05529415022397347,-0.042339458045822106,0.009566051847661771,-1.8525540260576139,-1.88483032017623,-1.8838133930712615,0.09267784842292918
396.0,-0.033630978812520196,0.001436688110852484,0.005295917200496367,0.00936362962059445,0.17829162078805808,-0.0012341635691592748,0.0033866218980758895,0.009797320990269127,0.03816826655269292,-0.055058134019991996,-0.044638773634505566,0.00878245598947668,-1.8970152444868733,-1.8848610901871155,-1.8830268022741081,0.08504612720908697
397.0,0.14588529090916844,0.001800538495734892,0.006650390421757144,0.009427042365787841,-0.18954216222292625,-0.0017084910216876548,0.0035156862451072636,0.007993688756847115,-0.22326455794537764,-0.05548182778302823,-0.04426123451233819,0.008251913570704142,-1.9312483099103288,-1.8849779345692896,-1.8842215975986165,0.08357500383618546
398.0,-0.19319329689196202,0.0013106042359668094,0.006255525753933055,0.00812944129373355,0.14430551737591218,-0.0013416216538544893,0.0030501374559817745,0.010281107556423214,0.1552900324333868,-0.05495225024479603,-0.04297946396944345,0.010085527974018278,-1.9207992869556612,-1.8850679379672455,-1.8862365455649581,0.09011174177012038
399.0,0.1831787277317238,0.0017664140692895088,0.00572538172806529,0.010393008981677035,-0.01790290638090231,-0.0013831286331202732,0.0036702822286294235,0.008343565138513658,-0.1869737210503054,-0.05528313112400783,-0.045698970888239286,0.007814036346596385,-1.869836598619566,-1.8850297641844194,-1.8868432150173078,0.09854206080642026
400.0,-0.06655395528608687,0.0015956131459010678,0.00713603662994768,0.00813789869930292,-0.09991083218333625,-0.0016294478919958134,0.0030345797852364244,0.008969044642930605,0.00558267522972182,-0.055130966608123506,-0.04230093503802497,0.00965471169551509,-1.8365876340998524,-1.8849086588592079,-1.8855813646019015,0.09945525313771215
